,id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
4018,8036,0,Male,34,25 - 45,Caucasian,0,0,0,2,Unknown
4019,8038,0,Male,58,Greater than 45,Caucasian,0,0,0,0,Unknown
4020,8040,0,Male,25,25 - 45,Caucasian,0,0,0,2,Unknown
4021,8041,0,Female,27,25 - 45,African-American,0,0,0,3,Unknown
4022,8042,0,Female,27,25 - 45,African-American,0,0,0,3,Unknown
4023,8046,0,Male,37,25 - 45,African-American,0,0,0,1,Unknown
4024,8048,0,Male,51,Greater than 45,Caucasian,0,0,0,0,Unknown
4025,8051,0,Male,25,25 - 45,African-American,0,0,0,2,Unknown
4026,8054,0,Male,25,25 - 45,Hispanic,0,0,0,1,Middle
4027,8056,0,Female,26,25 - 45,African-American,0,0,0,0,Unknown
4028,8057,0,Male,51,Greater than 45,Hispanic,0,0,0,0,Unknown
4029,8059,0,Male,26,25 - 45,African-American,0,0,0,2,Middle
4030,8060,0,Male,26,25 - 45,African-American,0,0,0,2,Middle
4031,8062,0,Male,50,Greater than 45,Caucasian,0,0,0,3,High
4032,8064,0,Female,33,25 - 45,Caucasian,0,0,0,2,Unknown
4033,8066,0,Male,25,25 - 45,African-American,0,0,0,3,High
4034,8067,0,Male,25,25 - 45,African-American,0,0,0,3,High
4035,8068,0,Male,25,25 - 45,African-American,0,0,0,3,High
4036,8072,0,Female,65,Greater than 45,Caucasian,0,0,0,1,Middle
4037,8074,1,Female,54,Greater than 45,African-American,0,0,0,6,Unknown
4038,8077,0,Female,31,25 - 45,African-American,0,0,0,0,Middle
4039,8080,0,Female,24,Less than 25,African-American,0,0,0,0,Unknown
4040,8082,1,Male,34,25 - 45,African-American,0,0,0,6,Middle
4041,8083,0,Male,24,Less than 25,Other,0,0,0,3,Middle
4042,8085,0,Male,25,25 - 45,African-American,0,0,0,0,Unknown
4043,8086,0,Male,25,25 - 45,African-American,0,0,0,0,Unknown
4044,8088,1,Female,30,25 - 45,African-American,0,1,0,4,Unknown
4045,8090,0,Male,30,25 - 45,African-American,0,0,0,14,High
4046,8092,1,Male,30,25 - 45,African-American,0,0,0,14,High
4047,8093,0,Male,30,25 - 45,African-American,0,0,0,14,High
4048,8094,1,Male,30,25 - 45,African-American,0,0,0,14,High
4049,8098,0,Male,40,25 - 45,African-American,0,0,0,4,Unknown
4050,8100,0,Female,63,Greater than 45,African-American,0,0,0,1,Unknown
4051,8103,0,Male,51,Greater than 45,Caucasian,0,0,0,3,Middle
4052,8106,0,Female,27,25 - 45,African-American,0,0,0,4,Middle
4053,8108,0,Male,40,25 - 45,Caucasian,0,0,0,1,Unknown
4054,8109,0,Male,63,Greater than 45,Other,0,0,0,0,Unknown
4055,8111,0,Male,22,Less than 25,Caucasian,0,0,0,2,Middle
4056,8112,0,Male,22,Less than 25,Caucasian,0,0,0,2,Middle
4057,8114,0,Male,29,25 - 45,African-American,0,0,0,2,High
4058,8116,0,Female,27,25 - 45,Caucasian,0,0,0,3,Unknown
4059,8118,0,Male,31,25 - 45,African-American,0,0,0,0,Unknown
4060,8119,0,Male,31,25 - 45,African-American,0,0,0,0,Unknown
4061,8120,0,Male,23,Less than 25,African-American,0,0,0,4,Unknown
4062,8124,0,Female,21,Less than 25,Caucasian,0,0,0,2,Unknown
4063,8126,0,Female,21,Less than 25,Caucasian,0,0,0,2,Unknown
4064,8129,0,Female,32,25 - 45,African-American,0,0,0,3,Unknown
4065,8132,0,Male,27,25 - 45,African-American,0,0,0,1,Middle
4066,8134,1,Male,29,25 - 45,Caucasian,0,0,0,6,Middle
4067,8135,0,Male,29,25 - 45,Caucasian,0,0,0,6,Middle
4068,8137,0,Male,59,Greater than 45,African-American,0,0,0,3,Middle
4069,8138,0,Male,29,25 - 45,African-American,0,0,0,2,Unknown
4070,8140,0,Male,29,25 - 45,African-American,0,0,0,2,Unknown
4071,8142,0,Female,27,25 - 45,Caucasian,0,0,0,1,Unknown
4072,8144,0,Female,27,25 - 45,Caucasian,0,0,0,1,Unknown
4073,8145,0,Male,24,Less than 25,African-American,0,0,3,1,Unknown
4074,8146,0,Male,24,Less than 25,African-American,0,0,3,1,Unknown
4075,8150,0,Female,27,25 - 45,Caucasian,0,0,0,0,Unknown
4076,8152,1,Male,28,25 - 45,Caucasian,0,0,0,9,Middle
4077,8155,0,Male,48,Greater than 45,Caucasian,0,0,0,0,Unknown
4078,8158,0,Male,23,Less than 25,African-American,0,0,0,4,Unknown
4079,8160,0,Male,27,25 - 45,Hispanic,0,0,0,0,Unknown
4080,8161,0,Male,45,Greater than 45,Other,0,0,0,0,Unknown
4081,8163,0,Male,31,25 - 45,African-American,0,0,0,1,Unknown
4082,8164,1,Male,24,Less than 25,African-American,1,0,1,9,Middle
4083,8166,0,Male,31,25 - 45,African-American,2,1,1,16,Middle
4084,8168,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
4085,8170,0,Male,25,25 - 45,Hispanic,0,0,0,0,Unknown
4086,8171,0,Male,24,Less than 25,Caucasian,0,0,0,0,Middle
4087,8172,0,Male,24,Less than 25,Caucasian,0,0,0,0,Middle
4088,8176,1,Male,23,Less than 25,African-American,0,1,0,7,Middle
4089,8178,0,Male,33,25 - 45,Caucasian,0,0,0,1,Unknown
4090,8181,0,Male,26,25 - 45,Caucasian,0,0,0,0,Unknown
4091,8184,0,Male,48,Greater than 45,Hispanic,0,0,0,0,Unknown
4092,8186,0,Male,24,Less than 25,Other,0,0,0,3,Middle
4093,8187,0,Male,24,Less than 25,Other,0,0,0,3,Middle
4094,8189,0,Male,62,Greater than 45,Caucasian,0,0,0,0,Unknown
4095,8190,1,Male,52,Greater than 45,African-American,0,0,0,19,Unknown
4096,8192,0,Female,25,25 - 45,African-American,0,0,0,4,Middle
4097,8194,0,Male,25,25 - 45,Other,0,0,0,1,Unknown
4098,8196,0,Male,49,Greater than 45,African-American,0,0,0,1,Middle
4099,8197,0,Male,30,25 - 45,African-American,0,0,0,8,Unknown
4100,8198,0,Male,50,Greater than 45,Caucasian,0,0,0,0,High
4101,8202,0,Male,26,25 - 45,Caucasian,0,0,0,0,Unknown
4102,8204,0,Female,26,25 - 45,African-American,0,0,0,3,High
4103,8207,0,Male,25,25 - 45,African-American,0,0,0,1,Unknown
4104,8210,0,Male,34,25 - 45,African-American,0,0,0,9,Middle
4105,8212,1,Male,34,25 - 45,African-American,0,0,0,9,Middle
4106,8213,0,Male,26,25 - 45,Hispanic,0,0,0,1,Unknown
4107,8215,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
4108,8216,1,Male,46,Greater than 45,African-American,1,0,1,9,Middle
4109,8218,1,Male,46,Greater than 45,African-American,1,0,1,9,Middle
4110,8220,0,Male,21,Less than 25,African-American,0,0,1,0,Middle
4111,8222,0,Male,21,Less than 25,African-American,0,0,1,0,Middle
4112,8223,0,Female,27,25 - 45,Caucasian,0,0,0,2,High
4113,8224,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
4114,8228,0,Male,29,25 - 45,Caucasian,0,0,0,1,Unknown
4115,8230,0,Male,24,Less than 25,African-American,0,0,0,0,Middle
4116,8233,0,Male,33,25 - 45,African-American,0,0,0,4,Middle
4117,8236,1,Male,23,Less than 25,African-American,0,1,0,4,Middle
4118,8238,0,Male,29,25 - 45,African-American,0,0,0,5,Unknown
4119,8239,0,Female,55,Greater than 45,Caucasian,0,0,0,0,Unknown
4120,8241,0,Male,22,Less than 25,Caucasian,0,0,0,0,Middle
4121,8242,0,Male,22,Less than 25,Caucasian,0,0,0,0,Middle
4122,8244,0,Female,33,25 - 45,Caucasian,0,0,0,1,Middle
4123,8246,0,Female,33,25 - 45,Caucasian,0,0,0,1,Middle
4124,8248,0,Male,27,25 - 45,Other,0,0,0,0,High
4125,8249,0,Male,27,25 - 45,Other,0,0,0,0,High
4126,8250,0,Male,31,25 - 45,Hispanic,0,0,0,1,Unknown
4127,8254,0,Male,48,Greater than 45,Other,0,0,0,0,Unknown
4128,8256,1,Male,32,25 - 45,African-American,0,3,0,10,Middle
4129,8259,0,Male,24,Less than 25,African-American,0,0,0,1,Unknown
4130,8262,0,Male,19,Less than 25,African-American,0,1,0,2,Middle
4131,8264,0,Male,23,Less than 25,African-American,0,0,0,6,High
4132,8265,1,Male,23,Less than 25,African-American,0,0,0,6,High
4133,8267,1,Male,23,Less than 25,African-American,0,0,0,6,High
4134,8268,1,Male,27,25 - 45,African-American,0,0,0,5,Unknown
4135,8270,0,Female,52,Greater than 45,Caucasian,0,0,0,0,Unknown
4136,8272,1,Male,39,25 - 45,Caucasian,6,1,0,17,Middle
4137,8274,0,Male,25,25 - 45,African-American,0,0,0,1,Unknown
4138,8275,0,Male,42,25 - 45,African-American,0,0,0,6,High
4139,8276,1,Male,42,25 - 45,African-American,0,0,0,6,High
4140,8280,0,Male,38,25 - 45,Caucasian,0,0,0,2,Unknown
4141,8282,1,Male,32,25 - 45,Caucasian,0,2,1,10,Middle
4142,8285,0,Female,20,Less than 25,African-American,0,0,0,1,Unknown
4143,8288,1,Male,39,25 - 45,African-American,1,1,0,16,Unknown
4144,8290,1,Male,39,25 - 45,African-American,1,1,0,16,Unknown
4145,8291,0,Male,41,25 - 45,African-American,0,0,0,0,Unknown
4146,8293,0,Male,23,Less than 25,Caucasian,0,0,0,4,Middle
4147,8294,1,Male,58,Greater than 45,African-American,0,0,0,10,High
4148,8296,1,Male,42,25 - 45,African-American,0,0,0,9,Middle
4149,8298,0,Male,42,25 - 45,African-American,0,0,0,9,Middle
4150,8300,1,Male,42,25 - 45,African-American,0,0,0,9,Middle
4151,8301,0,Male,42,25 - 45,African-American,0,0,0,9,Middle
4152,8302,0,Male,52,Greater than 45,Hispanic,0,0,0,3,Unknown
4153,8306,0,Male,53,Greater than 45,Caucasian,0,0,0,3,Unknown
4154,8308,0,Male,47,Greater than 45,Asian,0,0,0,0,Unknown
4155,8311,0,Male,28,25 - 45,African-American,0,0,0,1,Unknown
4156,8314,0,Male,23,Less than 25,African-American,0,0,0,0,Middle
4157,8316,0,Male,45,Greater than 45,Caucasian,0,0,0,0,Unknown
4158,8317,0,Male,25,25 - 45,African-American,0,1,0,4,Middle
4159,8319,0,Male,32,25 - 45,African-American,0,0,0,0,High
4160,8320,0,Male,32,25 - 45,African-American,0,0,0,0,High
4161,8322,1,Male,34,25 - 45,Hispanic,0,0,0,14,High
4162,8324,1,Male,34,25 - 45,Hispanic,0,0,0,14,High
4163,8326,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
4164,8327,0,Female,21,Less than 25,African-American,0,0,0,0,Unknown
4165,8328,0,Male,23,Less than 25,African-American,0,0,0,0,Unknown
4166,8332,0,Male,38,25 - 45,African-American,0,0,0,19,High
4167,8334,0,Female,29,25 - 45,African-American,0,0,0,1,Unknown
4168,8337,1,Male,27,25 - 45,African-American,0,0,0,6,Middle
4169,8340,0,Male,34,25 - 45,African-American,0,0,0,1,Unknown
4170,8342,0,Female,31,25 - 45,Caucasian,0,0,2,2,Middle
4171,8343,0,Female,31,25 - 45,Caucasian,0,0,2,2,Middle
4172,8345,0,Female,31,25 - 45,Caucasian,0,0,2,2,Middle
4173,8346,0,Male,21,Less than 25,African-American,0,0,1,2,Unknown
4174,8348,1,Male,30,25 - 45,African-American,0,0,0,8,Middle
4175,8350,1,Male,38,25 - 45,Caucasian,3,0,0,11,Unknown
4176,8352,1,Male,59,Greater than 45,African-American,0,0,0,8,High
4177,8353,0,Male,59,Greater than 45,African-American,0,0,0,8,High
4178,8354,0,Male,21,Less than 25,Caucasian,0,0,0,1,Middle
4179,8358,0,Male,27,25 - 45,African-American,0,0,0,6,Middle
4180,8360,0,Male,27,25 - 45,African-American,0,0,0,6,Middle
4181,8363,0,Female,31,25 - 45,Caucasian,0,0,0,1,Unknown
4182,8366,0,Male,30,25 - 45,African-American,0,0,0,0,Unknown
4183,8368,0,Male,43,25 - 45,Caucasian,0,0,0,4,Unknown
4184,8369,1,Male,21,Less than 25,African-American,0,0,11,2,Unknown
4185,8371,1,Male,21,Less than 25,African-American,0,0,11,2,Unknown
4186,8372,0,Female,24,Less than 25,Caucasian,0,0,1,2,Unknown
4187,8374,0,Male,34,25 - 45,African-American,0,0,0,0,Unknown
4188,8376,1,Male,23,Less than 25,Caucasian,0,0,1,7,Unknown
4189,8378,1,Male,45,Greater than 45,African-American,0,0,0,13,High
4190,8379,1,Male,45,Greater than 45,African-American,0,0,0,13,High
4191,8380,0,Male,23,Less than 25,Caucasian,0,0,1,0,Middle
4192,8384,0,Female,40,25 - 45,Caucasian,0,0,0,5,Unknown
4193,8386,0,Female,23,Less than 25,African-American,0,0,0,0,Unknown
4194,8389,1,Female,26,25 - 45,African-American,0,0,0,5,Middle
4195,8392,0,Male,21,Less than 25,African-American,0,0,0,0,Unknown
4196,8394,0,Male,44,25 - 45,Caucasian,0,0,0,0,Unknown
4197,8395,0,Male,21,Less than 25,African-American,0,0,0,1,Middle
4198,8397,0,Male,23,Less than 25,African-American,0,0,0,0,Middle
4199,8398,0,Male,34,25 - 45,Hispanic,0,0,0,0,Unknown
4200,8400,0,Female,49,Greater than 45,African-American,0,0,0,1,Unknown
4201,8402,0,Male,23,Less than 25,African-American,0,0,0,3,Middle
4202,8404,0,Male,23,Less than 25,African-American,0,0,0,3,Middle
4203,8405,0,Male,23,Less than 25,African-American,0,0,0,3,Middle
4204,8406,0,Male,32,25 - 45,Caucasian,0,0,0,4,Unknown
4205,8410,0,Female,21,Less than 25,African-American,0,0,0,1,Middle
4206,8412,0,Female,37,25 - 45,Caucasian,0,0,0,7,High
4207,8415,0,Male,42,25 - 45,Caucasian,0,0,0,2,Unknown
4208,8418,1,Male,23,Less than 25,Other,0,2,0,7,Middle
4209,8420,0,Male,31,25 - 45,Caucasian,0,0,0,0,Unknown
4210,8421,0,Male,24,Less than 25,African-American,1,0,0,2,Middle
4211,8423,0,Male,25,25 - 45,African-American,0,0,0,1,Unknown
4212,8424,0,Male,25,25 - 45,African-American,0,0,0,1,Unknown
4213,8426,1,Male,55,Greater than 45,African-American,0,0,0,12,Unknown
4214,8428,0,Male,26,25 - 45,African-American,1,3,0,24,High
4215,8430,1,Male,28,25 - 45,Caucasian,0,0,0,9,Unknown
4216,8431,0,Male,28,25 - 45,Caucasian,0,0,0,9,Unknown
4217,8432,0,Male,28,25 - 45,Caucasian,0,0,0,9,Unknown
4218,8436,0,Male,27,25 - 45,African-American,0,0,0,1,Unknown
4219,8438,0,Male,35,25 - 45,Hispanic,0,0,0,0,Unknown
4220,8441,0,Male,26,25 - 45,Caucasian,0,0,0,1,Unknown
4221,8444,0,Female,27,25 - 45,African-American,0,0,0,0,Unknown
4222,8446,0,Male,46,Greater than 45,Caucasian,0,0,0,0,Middle
4223,8447,0,Male,46,Greater than 45,Caucasian,0,0,0,0,Middle
4224,8449,0,Female,38,25 - 45,Caucasian,0,0,0,1,Middle
4225,8450,0,Female,38,25 - 45,Caucasian,0,0,0,1,Middle
4226,8452,0,Male,55,Greater than 45,Caucasian,0,0,0,10,Unknown
4227,8454,0,Female,32,25 - 45,Hispanic,0,0,0,0,Unknown
4228,8456,0,Male,35,25 - 45,Caucasian,0,0,0,5,Unknown
4229,8457,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
4230,8458,0,Female,24,Less than 25,African-American,0,0,0,0,Unknown
4231,8462,1,Male,27,25 - 45,African-American,0,0,0,7,Low
4232,8464,1,Male,27,25 - 45,African-American,0,0,0,7,Low
4233,8467,1,Male,27,25 - 45,African-American,0,0,0,7,Low
4234,8470,0,Female,31,25 - 45,Caucasian,0,0,0,2,High
4235,8472,0,Female,31,25 - 45,Caucasian,0,0,0,2,High
4236,8473,0,Female,31,25 - 45,Caucasian,0,0,0,2,High
4237,8475,0,Male,28,25 - 45,African-American,0,0,0,5,High
4238,8476,0,Male,28,25 - 45,African-American,0,0,0,5,High
4239,8478,0,Female,21,Less than 25,African-American,0,0,0,1,Unknown
4240,8480,0,Male,30,25 - 45,Hispanic,0,0,0,7,Unknown
4241,8482,0,Female,25,25 - 45,African-American,0,0,0,0,Unknown
4242,8483,1,Male,25,25 - 45,Caucasian,0,0,1,6,Middle
4243,8484,1,Male,25,25 - 45,Caucasian,0,0,1,6,Middle
4244,8488,0,Male,55,Greater than 45,Caucasian,0,0,0,0,Unknown
4245,8490,0,Female,47,Greater than 45,Asian,0,0,0,0,Unknown
4246,8493,0,Male,21,Less than 25,African-American,0,0,0,0,Middle
4247,8496,0,Male,50,Greater than 45,Caucasian,0,0,0,26,Middle
4248,8498,0,Female,46,Greater than 45,Caucasian,0,0,0,0,Unknown
4249,8499,0,Male,28,25 - 45,African-American,0,1,0,10,Middle
4250,8501,0,Male,28,25 - 45,African-American,0,1,0,10,Middle
4251,8502,0,Male,20,Less than 25,African-American,0,1,0,2,Middle
4252,8504,0,Male,20,Less than 25,African-American,0,1,0,2,Middle
4253,8506,0,Male,20,Less than 25,African-American,0,1,0,2,Middle
4254,8508,1,Male,31,25 - 45,African-American,5,0,0,10,High
4255,8509,0,Male,31,25 - 45,African-American,5,0,0,10,High
4256,8510,1,Male,31,25 - 45,African-American,5,0,0,10,High
4257,8514,0,Male,22,Less than 25,African-American,0,4,0,7,High
4258,8516,0,Male,31,25 - 45,African-American,0,0,0,3,Middle
4259,8519,1,Male,41,25 - 45,Caucasian,0,0,0,11,Unknown
4260,8522,0,Female,25,25 - 45,Caucasian,0,0,0,0,Unknown
4261,8524,0,Male,39,25 - 45,Hispanic,0,0,0,1,Unknown
4262,8525,1,Male,23,Less than 25,African-American,0,1,0,5,Unknown
4263,8527,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
4264,8528,0,Male,35,25 - 45,African-American,0,0,0,2,Unknown
4265,8530,0,Male,34,25 - 45,African-American,0,0,0,1,Middle
4266,8532,1,Male,27,25 - 45,Caucasian,0,0,1,18,Middle
4267,8534,1,Male,25,25 - 45,African-American,0,1,1,15,Unknown
4268,8535,0,Male,37,25 - 45,Hispanic,0,0,0,1,Middle
4269,8536,0,Male,37,25 - 45,Hispanic,0,0,0,1,Middle
4270,8540,0,Male,21,Less than 25,Caucasian,0,0,0,0,High
4271,8542,0,Male,21,Less than 25,Caucasian,0,0,0,0,High
4272,8545,1,Male,53,Greater than 45,African-American,0,0,0,6,Middle
4273,8548,0,Female,50,Greater than 45,African-American,0,0,0,4,Unknown
4274,8550,0,Female,23,Less than 25,Caucasian,0,0,0,1,Unknown
4275,8551,0,Male,45,Greater than 45,African-American,0,0,0,0,Unknown
4276,8553,0,Male,27,25 - 45,African-American,1,0,0,2,Middle
4277,8554,0,Male,27,25 - 45,African-American,1,0,0,2,Middle
4278,8556,1,Male,52,Greater than 45,Caucasian,0,0,0,6,Unknown
4279,8558,0,Male,22,Less than 25,Other,0,0,0,0,High
4280,8560,0,Male,27,25 - 45,Caucasian,0,0,0,0,Middle
4281,8561,0,Male,29,25 - 45,African-American,0,0,0,5,Middle
4282,8562,0,Male,29,25 - 45,African-American,0,0,0,5,Middle
4283,8566,0,Male,26,25 - 45,African-American,0,0,0,1,High
4284,8568,0,Male,37,25 - 45,African-American,1,8,5,23,High
4285,8571,1,Male,36,25 - 45,African-American,0,2,1,25,High
4286,8574,0,Male,28,25 - 45,African-American,0,0,0,18,Middle
4287,8576,0,Male,27,25 - 45,African-American,0,0,0,0,Unknown
4288,8577,0,Male,22,Less than 25,African-American,0,0,0,1,Unknown
4289,8579,0,Male,49,Greater than 45,African-American,0,0,0,1,Unknown
4290,8580,0,Male,20,Less than 25,Caucasian,0,0,1,0,Unknown
4291,8582,1,Male,36,25 - 45,African-American,0,0,0,11,Middle
4292,8584,0,Female,41,25 - 45,Caucasian,0,0,0,0,Unknown
4293,8586,0,Male,26,25 - 45,Hispanic,0,0,1,9,Middle
4294,8587,1,Male,26,25 - 45,Hispanic,0,0,1,9,Middle
4295,8588,0,Female,43,25 - 45,African-American,0,0,0,1,Unknown
4296,8592,0,Male,21,Less than 25,African-American,1,0,0,7,High
4297,8594,0,Male,21,Less than 25,African-American,1,0,0,7,High
4298,8597,0,Male,22,Less than 25,Other,0,0,0,0,Middle
4299,8600,1,Male,26,25 - 45,African-American,0,0,0,7,Unknown
4300,8602,0,Female,27,25 - 45,African-American,0,0,0,0,Middle
4301,8603,0,Male,35,25 - 45,African-American,0,0,0,1,Unknown
4302,8605,0,Male,27,25 - 45,African-American,0,0,0,3,Unknown
4303,8606,0,Male,37,25 - 45,Hispanic,0,0,0,3,Middle
4304,8608,0,Female,31,25 - 45,African-American,0,0,0,3,Unknown
4305,8610,1,Male,36,25 - 45,African-American,1,0,0,26,Middle
4306,8612,0,Female,32,25 - 45,Other,0,0,0,0,Unknown
4307,8613,0,Male,50,Greater than 45,Caucasian,0,0,0,1,Unknown
4308,8614,0,Male,52,Greater than 45,Caucasian,0,0,0,1,Unknown
4309,8618,0,Male,38,25 - 45,African-American,0,0,0,0,Unknown
4310,8620,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
4311,8623,0,Male,27,25 - 45,African-American,0,4,4,9,High
4312,8626,1,Male,27,25 - 45,African-American,0,4,4,9,High
4313,8628,0,Male,27,25 - 45,African-American,0,4,4,9,High
4314,8629,0,Female,39,25 - 45,Caucasian,0,0,0,1,Unknown
4315,8631,0,Male,34,25 - 45,Other,0,0,0,1,Middle
4316,8632,0,Male,34,25 - 45,Other,0,0,0,1,Middle
4317,8634,0,Male,23,Less than 25,Other,0,0,0,0,Middle
4318,8636,1,Male,46,Greater than 45,African-American,1,0,0,8,High
4319,8638,1,Female,36,25 - 45,African-American,0,0,0,5,Middle
4320,8639,1,Female,36,25 - 45,African-American,0,0,0,5,Middle
4321,8640,0,Male,55,Greater than 45,African-American,0,0,0,0,Unknown
4322,8644,0,Male,45,Greater than 45,African-American,0,0,0,0,Middle
4323,8646,0,Male,22,Less than 25,African-American,0,0,0,3,Unknown
4324,8649,0,Male,39,25 - 45,Hispanic,0,0,0,1,Unknown
4325,8652,0,Male,20,Less than 25,African-American,1,0,0,1,High
4326,8654,1,Female,31,25 - 45,African-American,0,2,0,10,Unknown
4327,8655,1,Male,24,Less than 25,Caucasian,0,0,0,8,Middle
4328,8657,0,Female,37,25 - 45,Caucasian,0,0,0,2,Middle
4329,8658,0,Male,25,25 - 45,African-American,0,0,0,0,Middle
4330,8660,0,Female,24,Less than 25,African-American,0,0,0,1,Unknown
4331,8662,0,Female,24,Less than 25,African-American,0,0,0,0,Unknown
4332,8664,0,Male,42,25 - 45,Caucasian,0,0,0,2,Unknown
4333,8665,0,Male,42,25 - 45,Caucasian,0,0,0,2,Unknown
4334,8666,0,Male,42,25 - 45,Caucasian,0,0,0,2,Unknown
4335,8670,0,Male,41,25 - 45,African-American,0,0,0,4,Middle
4336,8672,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Unknown
4337,8675,1,Female,56,Greater than 45,Caucasian,0,0,0,10,Middle
4338,8678,1,Female,56,Greater than 45,Caucasian,0,0,0,10,Middle
4339,8680,0,Female,56,Greater than 45,Caucasian,0,0,0,10,Middle
4340,8681,0,Female,56,Greater than 45,Caucasian,0,0,0,10,Middle
4341,8683,0,Male,36,25 - 45,African-American,0,0,0,3,Unknown
4342,8684,0,Male,23,Less than 25,African-American,0,0,0,0,Middle
4343,8686,0,Male,23,Less than 25,African-American,0,0,0,0,Middle
4344,8688,0,Female,23,Less than 25,African-American,0,0,0,1,Middle
4345,8690,0,Female,23,Less than 25,African-American,0,0,0,1,Middle
4346,8691,0,Male,25,25 - 45,African-American,0,0,0,0,High
4347,8692,0,Male,25,25 - 45,African-American,0,0,0,0,High
4348,8696,0,Male,48,Greater than 45,African-American,0,0,0,10,Unknown
4349,8698,0,Male,55,Greater than 45,Caucasian,0,0,0,9,Unknown
4350,8701,0,Male,24,Less than 25,Caucasian,0,0,0,2,High
4351,8704,0,Male,36,25 - 45,Caucasian,0,0,0,0,Unknown
4352,8706,1,Male,25,25 - 45,African-American,0,1,1,8,Unknown
4353,8707,0,Male,32,25 - 45,African-American,0,0,0,0,Unknown
4354,8709,0,Male,46,Greater than 45,African-American,0,0,0,3,Unknown
4355,8710,0,Male,26,25 - 45,Caucasian,0,0,0,0,Unknown
4356,8712,0,Female,34,25 - 45,Hispanic,0,0,0,1,Unknown
4357,8714,0,Male,23,Less than 25,African-American,0,0,0,0,Middle
4358,8716,0,Male,25,25 - 45,Hispanic,0,0,0,0,Unknown
4359,8717,0,Female,53,Greater than 45,Caucasian,0,0,0,0,Unknown
4360,8718,0,Male,24,Less than 25,African-American,0,0,0,1,Middle
4361,8722,0,Male,21,Less than 25,Caucasian,0,0,0,1,Unknown
4362,8724,0,Male,33,25 - 45,Caucasian,0,0,0,3,High
4363,8727,0,Female,35,25 - 45,African-American,0,0,0,1,Unknown
4364,8730,0,Male,30,25 - 45,African-American,0,0,0,3,Unknown
4365,8732,1,Male,50,Greater than 45,Hispanic,0,0,0,9,High
4366,8733,0,Male,50,Greater than 45,Hispanic,0,0,0,9,High
4367,8735,1,Male,50,Greater than 45,Hispanic,0,0,0,9,High
4368,8736,0,Male,28,25 - 45,African-American,0,0,0,0,Unknown
4369,8738,0,Female,48,Greater than 45,Caucasian,0,0,0,2,Unknown
4370,8740,1,Male,19,Less than 25,African-American,2,1,1,3,High
4371,8742,1,Male,19,Less than 25,African-American,2,1,1,3,High
4372,8743,0,Male,19,Less than 25,African-American,2,1,1,3,High
4373,8744,0,Male,23,Less than 25,Other,0,0,0,2,Unknown
4374,8748,0,Male,24,Less than 25,African-American,0,0,1,3,High
4375,8750,0,Male,50,Greater than 45,Caucasian,0,0,0,2,Unknown
4376,8753,0,Female,27,25 - 45,Caucasian,0,0,0,13,Unknown
4377,8756,1,Male,23,Less than 25,African-American,2,0,1,4,Unknown
4378,8758,0,Male,31,25 - 45,African-American,0,0,0,1,Unknown
4379,8759,0,Male,31,25 - 45,African-American,0,0,0,0,Unknown
4380,8761,0,Female,28,25 - 45,Caucasian,0,0,0,0,Middle
4381,8762,0,Female,28,25 - 45,Caucasian,0,0,0,0,Middle
4382,8764,0,Male,36,25 - 45,Caucasian,0,0,0,2,Unknown
4383,8766,0,Male,21,Less than 25,African-American,0,0,0,0,High
4384,8768,0,Male,21,Less than 25,African-American,0,0,0,0,High
